survived,pclass,sex,age,sibsp,parch,fare,class,who,adult_male,deck,embark_town,alone,embarked_Q,embarked_S,who_freq
1,2,0,-0.19806763285024154,0,1,0.17157573438703713,1,woman,False,Unknown,0.34296724470134876,False,False,True,192
0,3,1,-0.14009661835748793,0,0,-0.07835349062252826,0,man,True,Unknown,0.34296724470134876,True,False,True,414
1,3,0,0.0,0,0,-0.08871838073684916,0,woman,False,Unknown,0.3333333333333333,True,True,False,192
0,3,0,-0.19806763285024154,0,0,-0.10723483399189823,0,woman,False,Unknown,0.3333333333333333,True,True,False,192
0,3,0,0.07246376811594203,1,1,0.042893933596759276,0,woman,False,Unknown,0.3333333333333333,False,True,False,192
0,2,1,-0.10144927536231879,0,0,0.0,1,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,1,0.22705314009661845,0,0,-0.09908498660851395,0,man,True,Unknown,0.49056603773584906,True,False,False,414
0,1,1,0.36231884057971026,0,0,0.21597095565968297,2,man,True,E,0.34296724470134876,True,False,True,414
0,3,1,0.14975845410628022,0,0,-0.094438715721313,0,man,True,Unknown,0.34296724470134876,True,False,True,414
1,3,1,-0.15942028985507248,1,0,-0.08707468520142134,0,man,True,Unknown,0.34296724470134876,False,False,True,414
0,3,1,0.0,0,0,-0.0896483212172269,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,1,0.2850241545893721,0,0,-0.0849299885215834,0,man,True,Unknown,0.34296724470134876,True,False,True,414
1,1,0,0.0,1,0,0.6691453641094448,2,woman,False,C,0.34296724470134876,False,False,True,192
1,2,0,0.22705314009661845,1,1,0.4460969094062966,1,woman,False,Unknown,0.34296724470134876,False,False,True,192
0,1,1,0.05314009661835751,1,0,0.6691453641094448,2,man,True,B,0.34296724470134876,False,False,True,414
0,2,1,0.8067632850241548,0,0,-0.042893933596759276,1,man,True,Unknown,0.34296724470134876,True,False,True,414
1,2,1,0.05314009661835751,0,0,0.0,1,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,1,-0.19806763285024154,0,0,-0.0896483212172269,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,1,-0.07246376811594203,0,0,-0.0849299885215834,0,man,True,Unknown,0.34296724470134876,True,False,True,414
1,3,0,-0.19806763285024154,0,0,-0.05418876419145796,0,woman,False,Unknown,0.34296724470134876,True,False,True,192
0,3,0,0.2850241545893721,1,6,0.5816417395720558,0,woman,False,Unknown,0.34296724470134876,False,False,True,192
0,3,0,0.0,0,0,-0.08342870084569681,0,woman,False,Unknown,0.3333333333333333,True,True,False,192
0,3,1,-0.15942028985507248,0,0,-0.06476983973110653,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,1,-0.2753623188405797,5,2,0.5816417395720558,0,child,False,Unknown,0.34296724470134876,False,False,True,76
0,2,1,0.6135265700483091,1,1,0.4460969094062966,1,man,True,Unknown,0.34296724470134876,False,False,True,414
0,2,1,-0.06280193236714973,1,2,0.4903497228194011,1,man,True,Unknown,0.49056603773584906,False,False,False,414
0,3,1,-0.2753623188405797,4,1,0.45789274114540546,0,child,False,Unknown,0.34296724470134876,False,False,True,76
0,3,1,-0.178743961352657,0,0,-0.048542206772780545,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,1,-0.19806763285024154,0,0,-0.08929144368970188,0,man,True,Unknown,0.34296724470134876,True,False,True,414
1,1,1,0.05314009661835751,1,0,0.7549332313029633,2,man,True,B,0.34296724470134876,False,False,True,414
1,3,0,-0.46859903381642515,0,1,0.0071495608519078465,0,child,False,Unknown,0.49056603773584906,False,False,False,76
0,3,1,-0.06280193236714973,0,0,-0.09908498660851395,0,man,True,Unknown,0.49056603773584906,True,False,False,414
0,1,1,0.6135265700483091,0,0,0.23248512009443537,2,man,True,Unknown,0.34296724470134876,True,False,True,414
0,2,1,0.45893719806763295,0,0,0.008578786719351854,1,man,True,Unknown,0.34296724470134876,True,False,True,414
1,3,0,0.0,0,0,-0.09036379202962089,0,woman,False,Unknown,0.3333333333333333,True,True,False,192
0,3,1,0.2657004830917875,0,0,-0.09179301789706484,0,man,True,F,0.34296724470134876,True,False,True,414
1,1,1,0.1304347826086957,0,0,0.22798125706677558,2,man,True,E,0.34296724470134876,True,False,True,414
0,3,0,-0.19806763285024154,0,1,0.02495054329456295,0,woman,False,Unknown,0.49056603773584906,False,False,False,192
0,3,1,-0.06280193236714973,0,0,-0.09021966841273575,0,man,True,Unknown,0.3333333333333333,True,True,False,414
0,3,1,-0.04347826086956521,1,0,-0.08828944140088159,0,man,True,Unknown,0.34296724470134876,False,False,True,414
0,2,1,0.20772946859903382,0,0,0.22304845470314827,1,man,True,Unknown,0.34296724470134876,True,False,True,414
1,2,0,0.3236714975845411,0,0,0.008578786719351854,1,woman,False,Unknown,0.34296724470134876,True,False,True,192
1,1,1,0.2657004830917875,0,0,0.22798125706677558,2,man,True,E,0.34296724470134876,True,False,True,414
1,1,0,-0.08212560386473426,0,0,0.626323492321128,2,woman,False,C,0.49056603773584906,True,False,False,192
0,1,1,0.0,0,0,0.23248512009443537,2,man,True,C,0.34296724470134876,True,False,True,414
1,1,1,0.3816425120772949,1,0,0.6691453641094448,2,man,True,C,0.34296724470134876,False,False,True,414
0,3,1,0.01449275362318846,0,0,-0.06033803851188937,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,2,1,0.45893719806763295,0,0,0.0,1,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,1,-0.178743961352657,0,0,-0.09179301789706484,0,man,True,F,0.34296724470134876,True,False,True,414
1,2,0,-0.024154589371980683,0,0,-0.042893933596759276,1,woman,False,E,0.34296724470134876,True,False,True,192
0,3,1,0.0,0,0,0.042893933596759276,0,man,True,Unknown,0.3333333333333333,True,True,False,414
0,3,1,0.09178743961352658,0,0,-0.0896483212172269,0,man,True,Unknown,0.34296724470134876,True,False,True,414
1,2,0,-0.4299516908212561,0,1,0.3431514687740743,1,child,False,Unknown,0.34296724470134876,False,False,True,76
0,3,1,-0.21739130434782608,1,0,-0.10201550015184453,0,man,True,Unknown,0.34296724470134876,False,False,True,414
0,2,1,0.1111111111111111,0,0,0.0,1,man,True,Unknown,0.34296724470134876,True,False,True,414
0,2,1,0.4202898550724639,0,0,0.0,1,man,True,Unknown,0.34296724470134876,True,False,True,414
1,1,1,-0.024154589371980683,1,0,0.688018694892019,2,man,True,E,0.34296724470134876,False,False,True,414
0,3,1,-0.15942028985507248,0,0,-0.07442097479037736,0,man,True,Unknown,0.34296724470134876,True,False,True,414
1,2,0,0.033816425120772986,3,0,0.1372605875096297,1,woman,False,Unknown,0.34296724470134876,False,False,True,192
1,3,0,0.0,0,0,-0.09029173022117827,0,woman,False,Unknown,0.3333333333333333,True,True,False,192
0,2,1,-0.06280193236714973,1,0,0.22304845470314827,1,man,True,Unknown,0.34296724470134876,False,False,True,414
0,3,0,-0.06280193236714973,1,0,-0.08707468520142134,0,woman,False,Unknown,0.34296724470134876,False,False,True,192
0,3,1,-0.3333333333333333,0,0,0.09929945627649774,0,child,False,Unknown,0.49056603773584906,True,False,False,76
0,3,1,0.004830917874396154,0,0,0.053188477659981526,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,0,0.3816425120772949,1,3,0.36674313225229177,0,woman,False,Unknown,0.34296724470134876,False,False,True,192
1,1,1,0.0,0,0,0.29167874845796316,2,man,True,D,0.34296724470134876,True,False,True,414
0,3,1,-0.08212560386473426,1,0,0.053188477659981526,0,man,True,Unknown,0.34296724470134876,False,False,True,414
1,3,1,0.05314009661835751,0,0,-0.08707468520142134,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,1,1,0.8067632850241548,1,1,0.9951392594448154,2,man,True,B,0.34296724470134876,False,False,True,414
0,3,1,-0.2367149758454106,1,1,0.12439240743060194,0,man,True,Unknown,0.34296724470134876,False,False,True,414
1,2,0,0.033816425120772986,0,0,0.0,1,woman,False,Unknown,0.34296724470134876,True,False,True,192
0,1,1,-0.178743961352657,1,0,0.688018694892019,2,man,True,D,0.34296724470134876,False,False,True,414
0,3,1,0.05314009661835751,0,0,-0.09007726055319448,0,man,True,Unknown,0.3333333333333333,True,True,False,414
1,2,0,-0.46859903381642515,1,1,0.17157573438703713,1,child,False,Unknown,0.34296724470134876,False,False,True,76
1,3,1,-0.4299516908212561,0,1,-0.009007726055319463,0,child,False,E,0.34296724470134876,False,False,True,76
0,3,1,0.09178743961352658,0,0,-0.060051507035462984,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,1,-0.10144927536231879,0,0,-0.08757568634583147,0,man,True,Unknown,0.34296724470134876,True,False,True,414
1,2,0,0.3816425120772949,1,2,0.8921938188125932,1,woman,False,Unknown,0.34296724470134876,False,False,True,192
1,2,1,-0.5329468599033815,1,1,0.025736360158055565,1,child,False,Unknown,0.34296724470134876,False,False,True,76
0,3,1,-0.004830917874396154,0,0,-0.08929144368970188,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,1,0.24637681159420288,0,0,-0.10080074395238432,0,man,True,Unknown,0.34296724470134876,True,False,True,414
1,3,1,-0.15942028985507248,0,0,-0.09901292480007143,0,man,True,Unknown,0.49056603773584906,True,False,False,414
0,3,1,-0.2367149758454106,0,0,-0.0896483212172269,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,1,1,0.0,0,0,0.45639145346951876,2,man,True,Unknown,0.49056603773584906,True,False,False,414
0,3,0,0.04347826086956521,0,0,-0.09007726055319448,0,woman,False,Unknown,0.3333333333333333,True,True,False,192
0,3,1,0.0,1,0,0.19130694384154637,0,man,True,Unknown,0.3333333333333333,False,True,False,414
0,3,1,0.07246376811594203,0,0,-0.07956824682198844,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,1,-0.08212560386473426,0,0,-0.060051507035462984,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,1,0.3816425120772949,0,0,-0.08828944140088159,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,2,0,0.5555555555555557,0,0,-0.042893933596759276,1,woman,False,E,0.34296724470134876,True,False,True,192
1,2,0,0.497584541062802,1,3,0.17157573438703713,1,woman,False,Unknown,0.34296724470134876,False,False,True,192
0,3,1,-0.19806763285024154,0,0,-0.09007726055319448,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,1,0.0,0,0,-0.09007726055319448,0,man,True,F,0.3333333333333333,True,True,False,414
1,3,0,-0.4492753623188405,0,0,-0.009007726055319463,0,child,False,Unknown,0.34296724470134876,True,False,True,76
0,3,1,0.0,0,0,-0.09029173022117827,0,man,True,Unknown,0.3333333333333333,True,True,False,414
1,3,0,-0.2946859903381643,0,0,-0.09901292480007143,0,child,False,Unknown,0.49056603773584906,True,False,False,76
1,1,0,-0.21739130434782608,1,0,0.7549332313029633,2,woman,False,B,0.34296724470134876,False,False,True,192
0,1,1,0.01449275362318846,0,0,0.29167874845796316,2,man,True,D,0.34296724470134876,True,False,True,414
0,3,1,0.0,1,2,0.17929664243445378,0,man,True,Unknown,0.34296724470134876,False,False,True,414
0,3,1,-0.06280193236714973,0,0,-0.10208756196028708,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,1,-0.06280193236714973,0,0,-0.09865604727254634,0,man,True,Unknown,0.34296724470134876,True,False,True,414
1,3,0,-0.19806763285024154,0,0,-0.094438715721313,0,woman,False,Unknown,0.34296724470134876,True,False,True,192
0,3,1,-0.391304347826087,4,1,0.2766658716990974,0,child,False,Unknown,0.3333333333333333,False,True,False,76
1,3,1,-0.5265700483091788,1,2,0.1299686187981806,0,child,False,Unknown,0.34296724470134876,False,False,True,76
0,2,1,-0.2367149758454106,0,0,0.22304845470314827,1,man,True,Unknown,0.34296724470134876,True,False,True,414
0,1,1,0.0,0,0,0.3036169880566132,2,man,True,Unknown,0.49056603773584906,True,False,False,414
0,3,1,-0.06280193236714973,0,0,-0.08757568634583147,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,2,1,0.20772946859903382,0,0,0.0,1,man,True,Unknown,0.34296724470134876,True,False,True,414
1,1,0,0.4009661835748793,0,0,0.22183369850368806,2,woman,False,D,0.34296724470134876,True,False,True,192
1,3,0,0.05314009661835751,0,0,-0.07406409726285236,0,woman,False,Unknown,0.34296724470134876,True,False,True,192
0,3,1,0.033816425120772986,0,0,-0.09901292480007143,0,man,True,Unknown,0.49056603773584906,True,False,False,414
0,3,0,0.033816425120772986,1,1,0.19130694384154637,0,woman,False,Unknown,0.34296724470134876,False,False,True,192
1,2,0,0.05314009661835751,1,1,0.22733784806282417,1,woman,False,Unknown,0.34296724470134876,False,False,True,192
1,3,1,-0.5377777777777777,0,1,-0.07692254899774033,0,child,False,Unknown,0.49056603773584906,False,False,False,76
1,3,1,-0.024154589371980683,0,0,-0.10337437996818986,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,1,0.05314009661835751,0,0,-0.0896483212172269,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,1,1,0.20772946859903382,0,0,-0.22304845470314827,2,man,True,A,0.34296724470134876,True,False,True,414
0,3,0,-0.19806763285024154,0,0,-0.0896483212172269,0,woman,False,Unknown,0.34296724470134876,True,False,True,192
1,1,0,0.09178743961352658,1,0,0.688018694892019,2,woman,False,E,0.34296724470134876,False,False,True,192
0,3,1,-0.04347826086956521,0,0,-0.08771809420537273,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,1,0.20772946859903382,0,0,0.19130694384154637,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,2,1,0.1304347826086957,0,0,-0.042893933596759276,1,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,0,-0.4299516908212561,4,2,0.3135546545923103,0,child,False,Unknown,0.34296724470134876,False,False,True,76
0,3,1,0.04347826086956521,0,0,-0.0849299885215834,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,1,1,0.0,0,0,-0.22304845470314827,2,man,True,B,0.34296724470134876,True,False,True,414
0,3,0,-0.10144927536231879,0,0,-0.08707468520142134,0,woman,False,Unknown,0.34296724470134876,True,False,True,192
0,2,1,0.05314009661835751,1,1,0.41185382433733153,1,man,True,Unknown,0.49056603773584906,False,False,False,414
0,3,1,0.2850241545893721,0,0,-0.11238210602350931,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,1,-0.3526570048309179,3,2,0.2556478442366853,0,child,False,Unknown,0.34296724470134876,False,False,True,76
1,3,1,-0.024154589371980683,0,0,-0.07442097479037736,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,1,1,0.1884057971014493,0,0,-0.22304845470314827,2,man,True,Unknown,0.34296724470134876,True,False,True,414
1,3,0,-0.024154589371980683,0,1,-0.009007726055319463,0,woman,False,E,0.34296724470134876,False,False,True,192
0,3,1,-0.5072463768115942,4,1,0.45789274114540546,0,child,False,Unknown,0.34296724470134876,False,False,True,76
0,3,1,0.0,0,0,-0.1038033193041575,0,man,True,Unknown,0.3333333333333333,True,True,False,414
0,3,1,0.0,0,0,0.7462823827751689,0,man,True,Unknown,0.34296724470134876,True,False,True,414
1,2,1,-0.5265700483091788,0,2,0.41185382433733153,1,child,False,Unknown,0.49056603773584906,False,False,False,76
1,3,1,0.0,0,0,-0.09007726055319448,0,man,True,Unknown,0.3333333333333333,True,True,False,414
1,3,0,-0.25603864734299514,1,0,0.02495054329456295,0,child,False,Unknown,0.49056603773584906,False,False,False,76
1,2,1,-0.5298550724637683,1,1,0.09865604727254634,1,child,False,Unknown,0.34296724470134876,False,False,True,76
0,3,1,-0.10144927536231879,0,0,-0.08828944140088159,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,1,-0.19806763285024154,0,0,-0.08064059516190746,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,1,-0.14009661835748793,0,0,-0.07442097479037736,0,man,True,Unknown,0.34296724470134876,True,False,True,414
1,1,1,0.0,0,0,0.28653147642635196,2,man,True,C,0.49056603773584906,True,False,False,414
0,3,1,-0.15942028985507248,0,0,-0.08707468520142134,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,2,1,-0.2367149758454106,0,0,-0.042893933596759276,1,man,True,Unknown,0.34296724470134876,True,False,True,414
1,1,0,0.033816425120772986,0,0,0.30883632189666677,2,woman,False,Unknown,0.49056603773584906,True,False,False,192
0,3,1,0.1207729468599034,0,0,-0.1125965756914931,0,man,True,Unknown,0.49056603773584906,True,False,False,414
0,3,1,0.2657004830917875,0,0,-0.09350877524093522,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,1,0.1304347826086957,0,0,-0.08757568634583147,0,man,True,Unknown,0.49056603773584906,True,False,False,414
0,2,1,-0.004830917874396154,0,1,0.3431514687740743,1,man,True,Unknown,0.34296724470134876,False,False,True,414
0,3,1,-0.46859903381642515,4,2,0.3135546545923103,0,child,False,Unknown,0.34296724470134876,False,False,True,76
0,3,1,0.8840579710144929,0,0,-0.0896483212172269,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,0,-0.3719806763285024,1,1,0.03853247842864079,0,child,False,Unknown,0.49056603773584906,False,False,False,76
1,1,0,-0.2367149758454106,0,1,0.452959938781778,2,woman,False,D,0.34296724470134876,False,False,True,192
0,2,0,0.3043478260869566,1,0,0.22304845470314827,1,woman,False,Unknown,0.34296724470134876,False,False,True,192
1,3,0,-0.19806763285024154,0,1,-0.06262514305126857,0,woman,False,Unknown,0.34296724470134876,False,False,True,192
1,1,1,0.4396135265700483,0,0,0.23248512009443537,2,man,True,E,0.34296724470134876,True,False,True,414
1,3,0,-0.08212560386473426,0,3,0.10737724185143946,0,woman,False,Unknown,0.49056603773584906,False,False,False,192
0,3,1,0.24637681159420288,2,0,0.019015738642115323,0,man,True,Unknown,0.34296724470134876,False,False,True,414
0,2,1,-0.14009661835748793,1,0,-0.025736360158055565,1,man,True,Unknown,0.34296724470134876,False,False,True,414
1,1,0,0.3816425120772949,0,0,0.22183369850368806,2,woman,False,D,0.34296724470134876,True,False,True,192
0,2,1,-0.08212560386473426,0,0,0.0,1,man,True,Unknown,0.34296724470134876,True,False,True,414
1,2,0,0.2657004830917875,0,0,0.0,1,woman,False,Unknown,0.34296724470134876,True,False,True,192
1,2,0,-0.024154589371980683,1,0,0.014726345282439381,1,woman,False,Unknown,0.49056603773584906,False,False,False,192
0,1,1,0.05314009661835751,0,0,0.6433369421429467,2,man,True,A,0.34296724470134876,True,False,True,414
0,3,1,0.0,0,0,-0.060051507035462984,0,man,True,Unknown,0.34296724470134876,True,False,True,414
1,3,1,-0.46859903381642515,1,1,-0.03202804233802822,0,child,False,Unknown,0.34296724470134876,False,False,True,76
1,1,0,0.36231884057971026,1,1,0.6786540913091743,2,woman,False,D,0.34296724470134876,False,False,True,192
0,1,1,0.09178743961352658,0,0,-0.1372605875096297,2,man,True,B,0.34296724470134876,True,False,True,414
0,3,1,0.36231884057971026,0,0,-0.06863029375481487,0,man,True,Unknown,0.34296724470134876,True,False,True,414
1,2,0,-0.004830917874396154,1,0,0.18873330782574083,1,woman,False,Unknown,0.49056603773584906,False,False,False,192
1,3,0,-0.25603864734299514,0,0,-0.09908498660851395,0,child,False,Unknown,0.49056603773584906,True,False,False,76
0,3,1,-0.15942028985507248,0,0,-0.05411841814035924,0,man,True,Unknown,0.34296724470134876,True,False,True,414
1,2,0,-0.06280193236714973,0,1,0.22304845470314827,1,woman,False,Unknown,0.34296724470134876,False,False,True,192
0,3,1,0.09178743961352658,0,0,-0.08757568634583147,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,0,-0.1207729468599034,0,0,-0.04260740212033291,0,woman,False,Unknown,0.34296724470134876,True,False,True,192
0,2,1,-0.004830917874396154,0,0,-0.042893933596759276,1,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,0,0.20772946859903382,0,5,0.2766658716990974,0,woman,False,Unknown,0.3333333333333333,False,True,False,192
1,1,0,-0.178743961352657,0,0,0.29167874845796316,2,woman,False,B,0.34296724470134876,True,False,True,192
0,3,0,0.0,1,2,0.17929664243445378,0,woman,False,Unknown,0.34296724470134876,False,False,True,192
1,1,1,-0.04347826086956521,0,0,0.29167874845796316,2,man,True,C,0.49056603773584906,True,False,False,414
0,3,1,0.07246376811594203,0,0,-0.09007726055319448,0,man,True,Unknown,0.3333333333333333,True,True,False,414
